fecha;sistema;dmin_mw;dmax_mw,,
07/12/2006;SIC;3996,89;5569,94
07/12/2006;SING;1387,45;1542,44
08/12/2006;SIC;3708,33;5295,40
08/12/2006;SING;1429,07;1679,4
09/12/2006;SIC;3652,97;5140,70
09/12/2006;SING;1534,19;1666,41
10/12/2006;SIC;3270,08;5114,49
10/12/2006;SING;1516,36;1678,85
11/12/2006;SIC;3713,71;5764,95
11/12/2006;SING;1446,03;1618,41
12/12/2006;SIC;3994,39;5780,2
12/12/2006;SING;1410,83;1529,20
13/12/2006;SIC;4046,11;5704,15
13/12/2006;SING;1469,00;1570,37
14/12/2006;SIC;4070,56;5821,70
14/12/2006;SING;1457,79;1593,4
15/12/2006;SIC;4124,04;5761,53
15/12/2006;SING;1469,24;1620,23
16/12/2006;SIC;3990,53;5401,56
16/12/2006;SING;1453,34;1586,63
17/12/2006;SIC;3468,32;5296,83
17/12/2006;SING;1457,19;1651,72
18/12/2006;SIC;3773,65;5882,28
18/12/2006;SING;1517,33;1630,49
19/12/2006;SIC;4079,36;5847,69
19/12/2006;SING;1486,43;1653,23
20/12/2006;SIC;4059,70;5852,9
20/12/2006;SING;1491,14;1614,14
21/12/2006;SIC;3972,00;5934,50
21/12/2006;SING;1415,02;1624,64
22/12/2006;SIC;4091,32;5825,42
22/12/2006;SING;1472,80;1600,40
23/12/2006;SIC;3931,57;5431,21
23/12/2006;SING;1440,76;1584,64
24/12/2006;SIC;3412,75;4909,20
24/12/2006;SING;1474,39;1584,5
25/12/2006;SIC;3055,34;4830,72
25/12/2006;SING;1419,12;1571,2
26/12/2006;SIC;3541,44;5765,60
26/12/2006;SING;1461,89;1564,80
27/12/2006;SIC;4064,47;5885,82
27/12/2006;SING;1418,14;1552,75
28/12/2006;SIC;4075,02;5874,51
28/12/2006;SING;1408,13;1542,87
29/12/2006;SIC;4098,22;5694,69
29/12/2006;SING;1445,21;1595,37
30/12/2006;SIC;1869,82;1995,94
30/12/2006;SING;1471,83;1620,8
31/12/2006;SING;1482,20;1589,76
01/01/2007;SIC;2890,82;4456,72
01/01/2007;SING;1498,73;1652,64
02/01/2007;SIC;3307,60;5432,76
02/01/2007;SING;1518,24;1689,71
03/01/2007;SIC;3832,70;5799,0
03/01/2007;SING;1477,59;1653,94
04/01/2007;SIC;4061,99;5806,24
04/01/2007;SING;1424,02;1590,19
05/01/2007;SIC;4150,95;5794,32
05/01/2007;SING;1469,21;1672,87
06/01/2007;SIC;4024,90;5395,65
06/01/2007;SING;1558,12;1674,44
07/01/2007;SIC;3471,38;5245,59
07/01/2007;SING;1476,69;1667,85
08/01/2007;SIC;3803,07;5749,49
08/01/2007;SING;1567,53;1661,98
09/01/2007;SIC;4065,77;5733,96
09/01/2007;SING;1477,04;1643,72
10/01/2007;SIC;4034,31;5661,57
10/01/2007;SING;1498,43;1620,1
11/01/2007;SIC;4029,86;5690,26
11/01/2007;SING;1478,07;1659,22
12/01/2007;SIC;4118,50;5792,15
12/01/2007;SING;1579,05;1682,3
13/01/2007;SIC;3969,60;5351,44
13/01/2007;SING;1565,40;1701,50
14/01/2007;SIC;3510,70;5182,95
14/01/2007;SING;1562,45;1712,24
15/01/2007;SIC;3807,20;5780,14
15/01/2007;SING;1548,47;1690,45
16/01/2007;SIC;4126,31;5762,76
16/01/2007;SING;1492,31;1584,54
17/01/2007;SIC;4177,10;5809,26
17/01/2007;SING;1450,88;1550,61
18/01/2007;SIC;4114,80;5792,53
18/01/2007;SING;1348,31;1515,30
19/01/2007;SIC;4145,16;5684,9
19/01/2007;SING;1481,63;1642,95
20/01/2007;SIC;4072,40;5412,73
20/01/2007;SING;1506,97;1614,96
21/01/2007;SIC;3520,70;5099,95
21/01/2007;SING;1497,49;1627,67
22/01/2007;SIC;3853,20;5651,42
22/01/2007;SING;1506,37;1626,77
23/01/2007;SIC;4068,02;5725,6
23/01/2007;SING;1476,96;1599,12
24/01/2007;SIC;4131,51;5743,37
24/01/2007;SING;1469,02;1594,99
25/01/2007;SIC;4086,60;5773,24
25/01/2007;SING;1463,21;1602,63
26/01/2007;SIC;4040,90;5625,29
26/01/2007;SING;1510,34;1599,32
27/01/2007;SIC;3913,97;5264,36
27/01/2007;SING;1479,39;1609,75
28/01/2007;SIC;3407,35;4992,52
28/01/2007;SING;1492,79;1657,65
29/01/2007;SIC;3676,63;5667,82
29/01/2007;SING;1491,44;1632,45
30/01/2007;SIC;4013,35;5809,23
30/01/2007;SING;1524,01;1659,78
31/01/2007;SIC;4112,36;5714,61
31/01/2007;SING;1534,85;1656,44
01/02/2007;SIC;4047,68;5697,51
01/02/2007;SING;1393,43;1542,14
02/02/2007;SIC;4064,80;5699,76
02/02/2007;SING;1382,58;1518,41
03/02/2007;SIC;3981,60;5290,7
03/02/2007;SING;1359,39;1482,99
04/02/2007;SIC;3462,30;5118,16
04/02/2007;SING;1383,73;1479,35
05/02/2007;SIC;3750,80;5701,37
05/02/2007;SING;1353,73;1475,44
06/02/2007;SIC;4038,80;5747,98
06/02/2007;SING;1385,11;1461,28
07/02/2007;SIC;4049,50;5721,53
07/02/2007;SING;1347,02;1462,19
08/02/2007;SIC;4062,70;5745,71
08/02/2007;SING;1257,78;1413,15
09/02/2007;SIC;4097,60;5748,4
09/02/2007;SING;1380,28;1461,65
10/02/2007;SIC;4020,40;5493,47
10/02/2007;SING;1408,53;1467,18
11/02/2007;SIC;3489,10;5073,87
11/02/2007;SING;1374,49;1481,40
12/02/2007;SIC;3751,02;5874,65
12/02/2007;SING;1388,66;1470,19
13/02/2007;SIC;4078,30;5788,57
13/02/2007;SING;1357,27;1431,55
14/02/2007;SIC;4092,50;5808,53
14/02/2007;SING;1355,11;1478,11
15/02/2007;SIC;4077,20;5808,87
15/02/2007;SING;1300,03;1515,76
16/02/2007;SIC;4131,90;5439,50
16/02/2007;SING;1444,79;1550,64
17/02/2007;SIC;3844,00;5257,69
17/02/2007;SING;1448,70;1543,46
18/02/2007;SIC;3410,70;5073,40
18/02/2007;SING;1425,48;1543,4
19/02/2007;SIC;3588,30;5811,56
19/02/2007;SING;1397,78;1506,9
20/02/2007;SIC;4032,91;5850,87
20/02/2007;SING;1399,52;1583,68
21/02/2007;SIC;4087,22;5968,36
21/02/2007;SING;1461,52;1590,93
22/02/2007;SIC;4076,83;5883,34
22/02/2007;SING;1504,24;1600,79
23/02/2007;SIC;4148,09;5912,4
23/02/2007;SING;1380,31;1527,4
24/02/2007;SIC;4117,97;5577,68
24/02/2007;SING;1385,81;1467,80
25/02/2007;SIC;3583,32;5335,76
25/02/2007;SING;1352,66;1628,98
26/02/2007;SIC;3828,90;5985,15
26/02/2007;SING;1527,75;1613,32
27/02/2007;SIC;4095,90;6052,69
27/02/2007;SING;1517,15;1622,65
28/02/2007;SIC;4127,80;5924,96
28/02/2007;SING;1505,02;1582,40
01/03/2007;SIC;4068,10;5875,60
01/03/2007;SING;1497,30;1641,6
02/03/2007;SIC;4066,50;5868,22
02/03/2007;SING;1369,30;1630,92
03/03/2007;SIC;4034,30;5549,94
03/03/2007;SING;1376,43;1512,81
04/03/2007;SIC;3552,00;5365,57
04/03/2007;SING;1431,17;1515,46
05/03/2007;SIC;3694,80;5988,62
05/03/2007;SING;1386,49;1535,37
06/03/2007;SIC;4068,20;5993,2
06/03/2007;SING;1366,10;1536,67
07/03/2007;SIC;4013,10;6023,63
07/03/2007;SING;1362,85;1507,82
08/03/2007;SIC;4048,50;5972,17
08/03/2007;SING;1381,69;1470,58
09/03/2007;SIC;4045,40;6013,86
09/03/2007;SING;1400,46;1484,78
10/03/2007;SIC;4145,30;5711,36
10/03/2007;SING;1408,62;1488,77
11/03/2007;SIC;3475,50;5464,27
11/03/2007;SING;1326,48;1484,72
12/03/2007;SIC;3777,10;6167,88
12/03/2007;SING;1363,65;1471,82
13/03/2007;SIC;4124,80;6313,40
13/03/2007;SING;1311,66;1464,67
14/03/2007;SIC;4217,80;6178,7
14/03/2007;SING;1431,85;1534,37
15/03/2007;SIC;4084,00;6194,51
15/03/2007;SING;1424,42;1565,0
16/03/2007;SIC;4191,20;6244,61
16/03/2007;SING;1491,62;1565,0
17/03/2007;SIC;4152,80;5794,91
17/03/2007;SING;1321,90;1582,6
18/03/2007;SIC;3579,20;5493,48
18/03/2007;SING;1459,74;1577,27
19/03/2007;SIC;3807,10;6086,70
19/03/2007;SING;1437,08;1523,59
20/03/2007;SIC;4111,10;6132,45
20/03/2007;SING;1463,76;1594,52
21/03/2007;SIC;4075,20;6198,15
21/03/2007;SING;1473,49;1624,85
22/03/2007;SIC;4074,55;6166,60
22/03/2007;SING;1350,04;1593,74
23/03/2007;SIC;4095,92;6151,56
23/03/2007;SING;1512,27;1657,33
24/03/2007;SIC;4089,40;5706,10
24/03/2007;SING;1567,97;1674,58
25/03/2007;SIC;3483,86;5358,15
25/03/2007;SING;1541,35;1737,49
26/03/2007;SIC;3736,04;6011,50
26/03/2007;SING;1575,35;1689,77
27/03/2007;SIC;3956,24;6101,90
27/03/2007;SING;1511,11;1627,27
28/03/2007;SIC;3995,00;6096,0
28/03/2007;SING;1529,79;1626,82
29/03/2007;SIC;4010,80;5933,81
29/03/2007;SING;1560,67;1669,59
30/03/2007;SIC;3843,93;6042,8
30/03/2007;SING;1575,05;1667,79
31/03/2007;SIC;3976,64;5645,19
31/03/2007;SING;1468,18;1605,38
01/04/2007;SIC;3430,78;5309,52
01/04/2007;SING;1553,45;1729,92
02/04/2007;SIC;3729,63;6134,76
02/04/2007;SING;1572,85;1709,19
03/04/2007;SIC;3959,55;6183,7
03/04/2007;SING;1477,22;1641,78
04/04/2007;SIC;4025,39;6167,90
04/04/2007;SING;1545,88;1712,7
05/04/2007;SIC;4039,16;5987,74
05/04/2007;SING;1583,75;1744,69
06/04/2007;SIC;3581,40;5094,88
06/04/2007;SING;1624,10;1759,94
07/04/2007;SIC;3304,10;5084,15
07/04/2007;SING;1605,05;1733,98
08/04/2007;SIC;3261,50;5246,17
08/04/2007;SING;1600,55;1755,70
09/04/2007;SIC;3646,70;6067,70
09/04/2007;SING;1494,26;1695,10
10/04/2007;SIC;3959,90;6036,4
10/04/2007;SING;1478,30;1638,53
11/04/2007;SIC;3961,70;6080,11
11/04/2007;SING;1514,48;1624,35
12/04/2007;SIC;3867,90;6074,21
12/04/2007;SING;1500,17;1688,92
13/04/2007;SIC;3927,80;6089,75
13/04/2007;SING;1614,14;1700,19
14/04/2007;SIC;3953,00;5689,28
14/04/2007;SING;1549,94;1653,61
15/04/2007;SIC;3383,00;5313,95
15/04/2007;SING;1559,50;1729,56
16/04/2007;SIC;3648,00;6215,13
16/04/2007;SING;1595,47;1739,58
17/04/2007;SIC;3983,58;6126,40
17/04/2007;SING;1587,17;1697,64
18/04/2007;SIC;3945,20;6260,60
18/04/2007;SING;1492,81;1654,70
19/04/2007;SIC;3976,30;6180,36
19/04/2007;SING;1499,19;1672,20
20/04/2007;SIC;4009,30;6101,33
20/04/2007;SING;1573,82;1735,13
21/04/2007;SIC;3970,70;5609,72
21/04/2007;SING;1604,62;1717,71
22/04/2007;SIC;3455,40;5388,95
22/04/2007;SING;1594,74;1747,46
23/04/2007;SIC;3626,10;6258,77
23/04/2007;SING;1609,09;1724,67
24/04/2007;SIC;4005,50;6276,35
24/04/2007;SING;1618,22;1751,44
25/04/2007;SIC;3997,20;6165,51
25/04/2007;SING;1633,93;1740,80
26/04/2007;SIC;3991,00;6166,28
26/04/2007;SING;1633,48;1745,4
27/04/2007;SIC;3990,00;6144,33
27/04/2007;SING;1648,33;1755,64
28/04/2007;SIC;4041,70;5587,66
28/04/2007;SING;1641,30;1746,80
29/04/2007;SIC;3556,80;5245,20
29/04/2007;SING;1616,02;1761,26
30/04/2007;SIC;3671,00;5757,69
30/04/2007;SING;1610,64;1740,51
01/05/2007;SIC;3420,50;5042,75
01/05/2007;SING;1559,73;1659,83
02/05/2007;SIC;3708,00;5458,50
02/05/2007;SING;1530,63;1652,93
03/05/2007;SIC;3985,90;5360,18
03/05/2007;SING;1470,24;1600,11
04/05/2007;SIC;3970,30;5573,55
04/05/2007;SING;1413,36;1683,5
05/05/2007;SIC;4114,10;5371,2
05/05/2007;SING;1545,88;1711,0
06/05/2007;SIC;3579,70;5165,96
06/05/2007;SING;1549,04;1716,75
07/05/2007;SIC;3727,90;5567,75
07/05/2007;SING;1610,91;1728,71
08/05/2007;SIC;3977,80;5455,85
08/05/2007;SING;1547,28;1714,18
09/05/2007;SIC;3910,80;5292,45
09/05/2007;SING;1548,24;1694,80
10/05/2007;SIC;3863,40;5557,67
10/05/2007;SING;1565,88;1710,30
11/05/2007;SIC;4014,21;5694,9
11/05/2007;SING;1593,76;1698,91
12/05/2007;SIC;4031,42;5327,79
12/05/2007;SING;1514,04;1716,74
13/05/2007;SIC;3544,60;5115,66
13/05/2007;SING;1400,43;1691,20
14/05/2007;SIC;3737,70;5603,65
14/05/2007;SING;1519,71;1655,36
15/05/2007;SIC;4010,74;5754,51
15/05/2007;SING;1526,48;1658,32
16/05/2007;SIC;4020,64;5590,24
16/05/2007;SING;1541,52;1680,31
17/05/2007;SIC;4027,25;5627,98
17/05/2007;SING;1551,49;1693,74
18/05/2007;SIC;4092,50;5637,54
18/05/2007;SING;1598,75;1696,45
19/05/2007;SIC;4050,07;5418,6
19/05/2007;SING;1621,11;1734,31
20/05/2007;SIC;3563,50;5088,10
20/05/2007;SING;1564,40;1731,87
21/05/2007;SIC;3553,30;5424,26
21/05/2007;SING;1592,31;1739,34
22/05/2007;SIC;3776,00;5683,32
22/05/2007;SING;1595,76;1713,39
23/05/2007;SIC;4057,80;5678,5
23/05/2007;SING;1551,20;1641,78
24/05/2007;SIC;3987,20;5572,62
24/05/2007;SING;1501,71;1627,44
25/05/2007;SIC;4010,42;5825,99
25/05/2007;SING;1533,36;1641,76
26/05/2007;SIC;4026,60;5545,63
26/05/2007;SING;1558,22;1720,78
27/05/2007;SIC;3585,50;5404,9
27/05/2007;SING;1489,40;1670,4
28/05/2007;SIC;3782,80;5753,60
28/05/2007;SING;1557,94;1721,80
29/05/2007;SIC;4087,18;5912,22
29/05/2007;SING;1446,12;1647,75
30/05/2007;SIC;1722,20;2452,30
30/05/2007;SING;1436,01;1590,37
31/05/2007;SING;1355,16;1529,64
01/06/2007;SIC;3978,43;5733,63
01/06/2007;SING;1317,35;1571,99
02/06/2007;SIC;4025,07;5404,47
02/06/2007;SING;1501,52;1716,99
03/06/2007;SIC;3524,20;5184,85
03/06/2007;SING;1545,84;1695,35
04/06/2007;SIC;3687,10;5729,49
04/06/2007;SING;1500,21;1652,69
05/06/2007;SIC;4009,67;5787,73
05/06/2007;SING;1468,96;1622,63
06/06/2007;SIC;4047,15;5786,59
06/06/2007;SING;1524,85;1654,68
07/06/2007;SIC;4005,34;5708,4
07/06/2007;SING;1529,13;1653,91
08/06/2007;SIC;4017,44;5874,55
08/06/2007;SING;1518,45;1667,97
09/06/2007;SIC;3999,46;5503,95
09/06/2007;SING;1578,49;1697,62
10/06/2007;SIC;3574,36;5340,8
10/06/2007;SING;1564,53;1717,24
11/06/2007;SIC;3745,42;6009,8
11/06/2007;SING;1569,83;1681,53
12/06/2007;SIC;4008,45;5990,74
12/06/2007;SING;1486,85;1645,81
13/06/2007;SIC;3931,66;6066,85
13/06/2007;SING;1422,94;1627,21
14/06/2007;SIC;3943,88;6059,81
14/06/2007;SING;1430,68;1673,19
15/06/2007;SIC;4079,83;5897,36
15/06/2007;SING;1590,24;1696,39
16/06/2007;SIC;4040,22;5507,20
16/06/2007;SING;1581,64;1716,2
17/06/2007;SIC;3602,69;5330,26
17/06/2007;SING;1316,40;1678,94
18/06/2007;SIC;3727,54;5799,37
18/06/2007;SING;1296,12;1709,51
19/06/2007;SIC;3973,95;5936,6
19/06/2007;SING;1631,92;1739,74
20/06/2007;SIC;3986,16;5824,81
20/06/2007;SING;1631,13;1736,40
21/06/2007;SIC;3950,72;5815,68
21/06/2007;SING;1517,29;1700,50
22/06/2007;SIC;4017,44;6097,92
22/06/2007;SING;1516,49;1709,98
23/06/2007;SIC;4063,08;5656,30
23/06/2007;SING;1495,43;1692,68
24/06/2007;SIC;3601,71;5364,40
24/06/2007;SING;1585,05;1720,19
25/06/2007;SIC;3707,66;5777,26
25/06/2007;SING;1594,25;1707,62
26/06/2007;SIC;3886,68;5797,54
26/06/2007;SING;1599,35;1699,39
27/06/2007;SIC;3954,07;5781,69
27/06/2007;SING;1576,30;1698,83
28/06/2007;SIC;3982,03;5639,62
28/06/2007;SING;1555,76;1663,33
29/06/2007;SIC;3989,54;5557,87
29/06/2007;SING;1542,26;1737,86
30/06/2007;SIC;3985,06;5401,90
30/06/2007;SING;1651,30;1721,85
01/07/2007;SIC;3545,15;5042,68
01/07/2007;SING;1526,60;1688,18
02/07/2007;SIC;3464,26;5342,7
02/07/2007;SING;1551,07;1735,17
03/07/2007;SIC;3694,84;5639,48
03/07/2007;SING;1522,98;1677,80
04/07/2007;SIC;3941,69;5552,1
04/07/2007;SING;1438,05;1607,48
05/07/2007;SIC;3848,78;5591,34
05/07/2007;SING;1500,94;1657,92
06/07/2007;SIC;3940,37;5672,27
06/07/2007;SING;1411,69;1573,11
07/07/2007;SIC;3926,65;5432,46
07/07/2007;SING;1371,88;1563,76
08/07/2007;SIC;3556,85;5360,79
08/07/2007;SING;1442,53;1658,99
09/07/2007;SIC;3698,07;5706,27
09/07/2007;SING;1567,25;1664,45
10/07/2007;SIC;3944,74;5695,86
10/07/2007;SING;1537,32;1642,29
11/07/2007;SIC;3923,66;5692,74
11/07/2007;SING;1471,32;1631,90
12/07/2007;SIC;3918,58;5933,66
12/07/2007;SING;1488,51;1657,95
13/07/2007;SIC;3957,29;5920,39
13/07/2007;SING;1503,53;1675,68
14/07/2007;SIC;3981,63;5402,62
14/07/2007;SING;1542,51;1672,84
15/07/2007;SIC;3564,43;5073,53
15/07/2007;SING;1532,23;1684,37
16/07/2007;SIC;3548,36;5311,63
16/07/2007;SING;1561,12;1673,0
17/07/2007;SIC;3799,02;5724,6
17/07/2007;SING;1466,84;1606,84
18/07/2007;SIC;3966,96;5748,31
18/07/2007;SING;1463,82;1631,70
19/07/2007;SIC;3939,49;5552,48
19/07/2007;SING;1461,23;1646,48
20/07/2007;SIC;3911,46;5693,83
20/07/2007;SING;1440,22;1620,80
21/07/2007;SIC;3974,81;5301,64
21/07/2007;SING;1501,73;1687,90
22/07/2007;SIC;3346,97;4987,34
22/07/2007;SING;1534,56;1683,65
23/07/2007;SIC;3522,19;5835,31
23/07/2007;SING;1558,18;1682,55
24/07/2007;SIC;3938,08;5760,71
24/07/2007;SING;1563,23;1688,87
25/07/2007;SIC;3921,82;5502,13
25/07/2007;SING;1561,87;1703,97
26/07/2007;SIC;3943,60;5532,36
26/07/2007;SING;1545,29;1676,50
27/07/2007;SIC;3791,74;5353,65
27/07/2007;SING;1567,63;1674,80
28/07/2007;SIC;3696,77;5018,87
28/07/2007;SING;1541,43;1659,49
29/07/2007;SIC;2597,93;2865,23
29/07/2007;SING;1489,00;1688,47
30/07/2007;SING;1506,29;1658,91
31/07/2007;SING;1505,97;1625,30
01/08/2007;SIC;3863,21;5610,55
01/08/2007;SING;1439,68;1647,65
02/08/2007;SIC;3744,96;5467,91
02/08/2007;SING;1468,38;1639,61
03/08/2007;SIC;3850,58;5522,63
03/08/2007;SING;1452,81;1615,89
04/08/2007;SIC;3856,69;5303,54
04/08/2007;SING;1511,08;1641,59
05/08/2007;SIC;3456,41;5132,84
05/08/2007;SING;1475,78;1649,16
06/08/2007;SIC;3606,32;5502,24
06/08/2007;SING;1402,64;1636,80
07/08/2007;SIC;3833,55;5579,96
07/08/2007;SING;1569,02;1653,38
08/08/2007;SIC;3956,06;5935,32
08/08/2007;SING;1440,05;1618,66
09/08/2007;SIC;3916,60;5755,97
09/08/2007;SING;1443,26;1651,53
10/08/2007;SIC;3971,82;5747,47
10/08/2007;SING;1542,19;1674,99
11/08/2007;SIC;3950,76;5339,56
11/08/2007;SING;1535,10;1660,36
12/08/2007;SIC;3536,62;5304,58
12/08/2007;SING;1477,70;1672,59
13/08/2007;SIC;3686,24;5759,77
13/08/2007;SING;1478,32;1609,28
14/08/2007;SIC;3942,09;5584,7
14/08/2007;SING;1351,52;1538,13
15/08/2007;SIC;3708,89;5447,1
15/08/2007;SING;1411,37;1565,94
16/08/2007;SIC;3820,92;5651,4
16/08/2007;SING;1335,39;1531,16
17/08/2007;SIC;3956,91;5643,74
17/08/2007;SING;1432,89;1680,92
18/08/2007;SIC;3938,83;5333,6
18/08/2007;SING;1488,86;1651,81
19/08/2007;SIC;3434,04;5189,39
19/08/2007;SING;1572,68;1724,58
20/08/2007;SIC;3691,74;5502,98
20/08/2007;SING;1585,30;1738,29
21/08/2007;SIC;3969,67;5522,20
21/08/2007;SING;1470,76;1667,1
22/08/2007;SIC;3949,27;5571,58
22/08/2007;SING;1475,59;1665,74
23/08/2007;SIC;3934,50;5593,95
23/08/2007;SING;1510,16;1701,2
24/08/2007;SIC;3873,76;5801,11
24/08/2007;SING;1578,20;1708,44
25/08/2007;SIC;4041,04;5387,80
25/08/2007;SING;1563,16;1704,70
26/08/2007;SIC;3434,83;5218,22
26/08/2007;SING;1571,34;1710,3
27/08/2007;SIC;3661,80;5600,87
27/08/2007;SING;1530,06;1696,42
28/08/2007;SIC;3979,87;5608,89
28/08/2007;SING;1573,59;1681,86
29/08/2007;SIC;4004,32;5522,0
29/08/2007;SING;1515,21;1705,35
30/08/2007;SIC;3937,23;5428,26
30/08/2007;SING;1601,52;1691,0
31/08/2007;SIC;3980,69;5393,7
31/08/2007;SING;1585,37;1683,14
01/09/2007;SIC;3925,24;5147,19
01/09/2007;SING;1547,71;1681,26
02/09/2007;SIC;3370,26;5064,7
02/09/2007;SING;1562,67;1665,29
03/09/2007;SIC;3575,66;5641,20
03/09/2007;SING;1517,30;1677,50
04/09/2007;SIC;3897,30;5507,22
04/09/2007;SING;1545,03;1649,74
05/09/2007;SIC;3953,58;5328,80
05/09/2007;SING;1509,29;1591,35
06/09/2007;SIC;3905,65;5282,4
06/09/2007;SING;1459,69;1615,1
07/09/2007;SIC;3873,76;5379,34
07/09/2007;SING;1497,70;1618,31
08/09/2007;SIC;3890,24;5315,63
08/09/2007;SING;1540,05;1709,65
09/09/2007;SIC;3368,25;5129,95
09/09/2007;SING;1565,27;1708,46
10/09/2007;SIC;3687,30;5457,59
10/09/2007;SING;1593,70;1706,42
11/09/2007;SIC;3928,53;5508,68
11/09/2007;SING;1582,32;1707,41
12/09/2007;SIC;3845,07;5357,60
12/09/2007;SING;1492,27;1689,46
13/09/2007;SIC;3960,96;5703,61
13/09/2007;SING;1525,23;1690,96
14/09/2007;SIC;3975,09;5424,37
14/09/2007;SING;1556,30;1692,55
15/09/2007;SIC;3800,90;5156,53
15/09/2007;SING;1585,98;1701,55
16/09/2007;SIC;3346,49;4832,64
16/09/2007;SING;1533,17;1722,82
17/09/2007;SIC;3295,10;4786,74
17/09/2007;SING;1543,39;1721,0
18/09/2007;SIC;3071,70;4442,27
18/09/2007;SING;1577,60;1700,91
19/09/2007;SIC;3018,35;4780,26
19/09/2007;SING;1583,32;1711,56
20/09/2007;SIC;3437,50;5295,47
20/09/2007;SING;1548,04;1668,59
21/09/2007;SIC;3853,91;5312,57
21/09/2007;SING;1615,91;1674,98
22/09/2007;SIC;3809,90;5160,88
22/09/2007;SING;1577,18;1699,15
23/09/2007;SIC;3308,05;5036,99
23/09/2007;SING;1598,71;1743,37
24/09/2007;SIC;3601,42;5406,17
24/09/2007;SING;1605,13;1717,0
25/09/2007;SIC;3920,73;5422,15
25/09/2007;SING;1605,96;1707,59
26/09/2007;SIC;3897,65;5388,36
26/09/2007;SING;1616,40;1685,0
27/09/2007;SIC;3891,94;5367,36
27/09/2007;SING;1526,07;1667,11
28/09/2007;SIC;3953,44;5451,68
28/09/2007;SING;1604,79;1715,93
29/09/2007;SIC;3818,78;5099,84
29/09/2007;SING;1577,03;1693,19
30/09/2007;SIC;3207,82;4999,98
30/09/2007;SING;1564,78;1718,71
01/10/2007;SIC;3596,83;5830,1
01/10/2007;SING;1527,37;1684,80
02/10/2007;SIC;3856,96;5853,58
02/10/2007;SING;1457,49;1597,58
03/10/2007;SIC;3806,33;5930,17
03/10/2007;SING;1424,27;1570,80
04/10/2007;SIC;3907,54;5927,12
04/10/2007;SING;1437,47;1603,77
05/10/2007;SIC;3956,31;5919,10
05/10/2007;SING;1511,61;1695,65
06/10/2007;SIC;3819,64;5445,52
06/10/2007;SING;1527,59;1665,66
07/10/2007;SIC;3293,18;5219,81
07/10/2007;SING;1551,53;1705,41
08/10/2007;SIC;3640,34;5883,25
08/10/2007;SING;1556,90;1714,14
09/10/2007;SIC;3864,06;5905,92
09/10/2007;SING;1515,18;1643,5
10/10/2007;SIC;3845,43;5952,33
10/10/2007;SING;1574,23;1698,34
11/10/2007;SIC;3872,75;5974,95
11/10/2007;SING;1602,17;1691,32
12/10/2007;SIC;3971,23;5866,55
12/10/2007;SING;1593,76;1670,46
13/10/2007;SIC;3848,56;5416,72
13/10/2007;SING;1522,95;1694,5
14/10/2007;SIC;3258,62;5028,33
14/10/2007;SING;1544,65;1720,82
15/10/2007;SIC;3344,30;5309,40
15/10/2007;SING;1543,19;1707,79
16/10/2007;SIC;3706,16;5843,70
16/10/2007;SING;1496,80;1650,24
17/10/2007;SIC;3944,61;5818,69
17/10/2007;SING;1449,27;1569,79
18/10/2007;SIC;3946,96;5780,43
18/10/2007;SING;1505,01;1583,78
19/10/2007;SIC;3899,31;5655,2
19/10/2007;SING;1431,66;1564,95
20/10/2007;SIC;3857,14;5313,17
20/10/2007;SING;1466,77;1643,84
21/10/2007;SIC;3154,37;5176,92
21/10/2007;SING;1529,53;1680,34
22/10/2007;SIC;3621,97;5823,94
22/10/2007;SING;1557,30;1686,97
23/10/2007;SIC;3873,88;5880,80
23/10/2007;SING;1585,17;1678,48
24/10/2007;SIC;3886,52;5850,77
24/10/2007;SING;1580,81;1738,18
25/10/2007;SIC;3951,05;5858,6
25/10/2007;SING;1599,29;1696,74
26/10/2007;SIC;3993,66;5805,16
26/10/2007;SING;1622,70;1703,16
27/10/2007;SIC;3918,16;5325,62
27/10/2007;SING;1587,28;1680,48
28/10/2007;SIC;3286,14;5200,7
28/10/2007;SING;1570,15;1694,57
29/10/2007;SIC;3684,66;5830,46
29/10/2007;SING;1571,43;1678,5
30/10/2007;SIC;2438,30;3031,94
30/10/2007;SING;1531,77;1672,2
31/10/2007;SING;1517,96;1620,96
01/11/2007;SIC;3572,97;5173,33
01/11/2007;SING;1540,58;1703,60
02/11/2007;SIC;3780,11;5727,16
02/11/2007;SING;1544,04;1632,76
03/11/2007;SIC;3919,22;5405,78
03/11/2007;SING;1528,79;1713,66
04/11/2007;SIC;3361,57;5231,29
04/11/2007;SING;1531,58;1737,56
05/11/2007;SIC;3739,87;5899,58
05/11/2007;SING;1563,67;1709,23
06/11/2007;SIC;4034,51;5980,78
06/11/2007;SING;1542,79;1703,69
07/11/2007;SIC;4077,34;5861,94
07/11/2007;SING;1530,74;1660,56
08/11/2007;SIC;4004,12;5811,34
08/11/2007;SING;1510,46;1652,18
09/11/2007;SIC;4034,75;5723,78
09/11/2007;SING;1531,91;1616,3
10/11/2007;SIC;3924,52;5333,42
10/11/2007;SING;1506,00;1640,55
11/11/2007;SIC;3235,26;5088,12
11/11/2007;SING;1539,58;1738,55
12/11/2007;SIC;3645,94;5867,61
12/11/2007;SING;1588,53;1715,1
13/11/2007;SIC;3988,60;5904,91
13/11/2007;SING;1419,13;1615,34
14/11/2007;SIC;4027,21;5891,27
14/11/2007;SING;15,88;1577,45
